,timestamp,coordinates,altitude,data_type,speed,motion,battery_level,battery_state,accuracy,wifi
0,2019-07-12T22:30:16Z,"4.361490990367052,52.01030633416696",-3,Point,-1,stationary,1,charging,"65,10",VlinderGR
1,2019-07-12T22:30:25Z,"4.361490990367052,52.01030633416696",-3,Point,-1,stationary,1,charging,"65,10",VlinderGR
2,2019-07-12T22:31:48Z,"4.361567077995265,52.01032545687499",-3,Point,-1,,1,charging,"65,10",VlinderGR
3,2019-07-12T22:32:01Z,"4.3616339134364095,52.010303229449676",-3,Point,-1,stationary,1,charging,"65,10",VlinderGR
4,2019-07-12T22:32:24Z,"4.361498431214425,52.01031123228177",-3,Point,-1,,1,charging,"65,10",VlinderGR
5,2019-07-12T22:32:28Z,"4.361482667868295,52.01031243303916",-3,Point,-1,,1,charging,"65,10",VlinderGR
6,2019-07-12T22:32:30Z,"4.36145661043948,52.01030956426675",-3,Point,-1,,1,charging,"65,10",VlinderGR
7,2019-07-12T22:32:32Z,"4.361506300051102,52.010299726437786",-4,Point,-1,stationary,1,charging,"50,64",VlinderGR
8,2019-07-12T22:32:33Z,"4.361506300051102,52.010299726437786",0,Point,0,stationary,1,charging,"30,4",VlinderGR
9,2019-07-12T22:32:38Z,"4.361506300051102,52.010299726437786",0,Point,0,stationary,1,charging,"10,4",VlinderGR
10,2019-07-12T22:33:10Z,"4.361541504044422,52.01031246693061",0,Point,0,,1,charging,"30,4",VlinderGR
11,2019-07-12T22:33:11Z,"4.36156924814392,52.010315232958654",0,Point,0,stationary,1,charging,"10,4",VlinderGR
12,2019-07-12T22:33:12Z,"4.3616058770607795,52.01031862762944",0,Point,0,stationary,1,charging,"10,4",VlinderGR
13,2019-07-12T22:33:13Z,"4.3616229761432495,52.01032030401007",0,Point,0,,1,charging,"10,4",VlinderGR
14,2019-07-12T22:33:28Z,"4.361560195688495,52.010325123604396",1,Point,0,,1,charging,"10,4",VlinderGR
15,2019-07-12T22:33:30Z,"4.361539995301851,52.01032688380406",1,Point,0,,1,charging,"10,4",VlinderGR
16,2019-07-12T22:33:32Z,"4.361539995301851,52.01032688380406",,Point,,None,,,"None,None",VlinderGR
17,2019-07-12T22:33:38Z,"4.361520633105525,52.01030567758904",3,Point,0,stationary,1,charging,"10,4",VlinderGR
18,2019-07-12T22:36:35Z,"4.361500935633072,52.01027600565181",1,Point,0,walking,1,charging,"30,4",VlinderGR
19,2019-07-12T22:36:41Z,"4.361509820450434,52.01026590545849",1,Point,0,walking,1,charging,"50,4",VlinderGR
20,2019-07-12T22:36:45Z,"4.361506802965292,52.010254422251144",1,Point,1,walking,1,charging,"100,4",VlinderGR
21,2019-07-12T22:36:47Z,"4.361493311072997,52.010243552731815",1,Point,1,walking,1,charging,"200,10",VlinderGR
22,2019-07-12T22:36:49Z,"4.3614813605703935,52.0102359964489",1,Point,0,walking,1,charging,"200,10",VlinderGR
23,2019-07-12T22:36:52Z,"4.361470812158809,52.010221959459784",1,Point,0,walking,1,charging,"200,10",VlinderGR
24,2019-07-12T22:36:53Z,"4.361460581168747,52.01021305822838",1,Point,1,walking,1,charging,"200,10",VlinderGR
25,2019-07-12T22:36:54Z,"4.361447666456447,52.01020288250081",1,Point,1,walking,1,charging,"200,10",VlinderGR
26,2019-07-12T22:36:55Z,"4.361429724312326,52.010190860263286",1,Point,1,walking,1,charging,"200,10",VlinderGR
27,2019-07-12T22:36:56Z,"4.361406819306756,52.01017875369043",1,Point,1,walking,1,charging,"200,10",VlinderGR
28,2019-07-12T22:36:57Z,"4.361228343964126,52.010277565765186",1,Point,1,walking,1,charging,"200,10",VlinderGR
29,2019-07-12T22:36:58Z,"4.361332547214733,52.01019276361092",1,Point,1,stationary,1,charging,"200,10",VlinderGR
30,2019-07-12T22:36:59Z,"4.361446561238162,52.01013915114333",1,Point,1,stationary,1,charging,"200,10",VlinderGR
31,2019-07-12T22:37:00Z,"4.361616207611781,52.01006259734524",1,Point,1,walking,1,charging,"200,10",VlinderGR
32,2019-07-12T22:37:01Z,"4.361752039731095,52.010002905485536",1,Point,2,walking,1,charging,"200,10",VlinderGR
33,2019-07-12T22:37:02Z,"4.3618648886891265,52.00995495909038",1,Point,2,walking,1,charging,"200,10",VlinderGR
34,2019-07-12T22:37:03Z,"4.361959280118083,52.00991538787216",1,Point,2,walking,1,charging,"200,10",VlinderGR
35,2019-07-12T22:37:04Z,"4.36204048239651,52.009881942313946",1,Point,3,walking,1,charging,"200,10",VlinderGR
36,2019-07-12T22:37:05Z,"4.362117048907107,52.009861430067915",1,Point,3,walking,1,charging,"200,10",VlinderGR
37,2019-07-12T22:37:06Z,"4.362192589492299,52.00985160600864",1,Point,3,walking,1,charging,"200,10",VlinderGR
38,2019-07-12T22:37:07Z,"4.362254692056379,52.00984661774859",1,Point,3,walking,1,charging,"200,10",VlinderGR
39,2019-07-12T22:37:08Z,"4.362254294230218,52.00992395139481",1,Point,3,walking,1,charging,"200,10",VlinderGR
40,2019-07-12T22:37:09Z,"4.362259174174406,52.00997758568812",1,Point,3,walking,1,charging,"200,10",VlinderGR
41,2019-07-12T22:37:10Z,"4.362262005113549,52.01000174663295",1,Point,3,walking,1,charging,"200,10",VlinderGR
42,2019-07-12T22:37:11Z,"4.362296034827191,52.009957482430835",1,Point,3,walking,1,charging,"200,10",VlinderGR
43,2019-07-12T22:37:12Z,"4.3622964241052635,52.00994472873368",1,Point,2,walking,1,charging,"200,10",VlinderGR
44,2019-07-12T22:37:13Z,"4.362268649653584,52.009937639884576",1,Point,2,walking,1,charging,"200,10",VlinderGR
45,2019-07-12T22:37:14Z,"4.362137150908629,52.00999348414523",1,Point,1,walking,1,charging,"200,10",VlinderGR
46,2019-07-12T22:37:15Z,"4.362060137204978,52.01001398769084",1,Point,1,walking,1,charging,"200,10",VlinderGR
47,2019-07-12T22:37:16Z,"4.36217073351551,52.00987962545083",2,Point,1,walking,1,charging,"100,4",VlinderGR
48,2019-07-12T22:37:17Z,"4.362262515355239,52.00988607951627",2,Point,2,walking,1,charging,"100,4",VlinderGR
49,2019-07-12T22:37:18Z,"4.362088171769271,52.010029912974694",2,Point,2,stationary,1,charging,"50,4",VlinderGR
50,2019-07-12T22:37:22Z,"4.362098816786299,52.01008087494598",2,Point,0,walking,1,charging,"50,4",VlinderGR
51,2019-07-12T22:37:23Z,"4.362108455974946,52.010095375638464",2,Point,0,walking,1,charging,"50,4",VlinderGR
52,2019-07-12T22:37:24Z,"4.362107953060756,52.010105392012754",2,Point,0,walking,1,charging,"50,4",VlinderGR
53,2019-07-12T22:37:25Z,"4.362128991637716,52.01010036287085",2,Point,0,walking,1,charging,"50,4",VlinderGR
54,2019-07-12T22:37:26Z,"4.362159166489134,52.01012576003746",2,Point,0,stationary,1,charging,"30,4",VlinderGR
55,2019-07-12T22:37:29Z,"4.362105438489804,52.01017353688554",3,Point,0,stationary,1,charging,"30,4",VlinderGR
56,2019-07-12T22:37:46Z,"4.3620349466841315,52.01022043363378",3,Point,0,,1,charging,"30,4",VlinderGR
57,2019-07-12T22:37:47Z,"4.361979207028041,52.010271311786035",2,Point,0,stationary,1,charging,"30,4",VlinderGR
58,2019-07-12T22:37:49Z,"4.3619374651502465,52.01030940753595",2,Point,0,stationary,1,charging,"30,4",VlinderGR
59,2019-07-12T22:38:33Z,"4.361861106012354,52.01029981025682",2,Point,0,,1,charging,"30,4",VlinderGR
60,2019-07-12T22:38:34Z,"4.361833948646078,52.01029302091525",2,Point,1,,1,charging,"30,4",VlinderGR
61,2019-07-12T22:38:35Z,"4.361799582843074,52.01028380082176",2,Point,1,,1,charging,"30,4",VlinderGR
62,2019-07-12T22:38:36Z,"4.3617778737138595,52.01027893931792",2,Point,1,,1,charging,"30,4",VlinderGR
63,2019-07-12T22:38:37Z,"4.361746860672125,52.010273532990375",2,Point,1,stationary,1,charging,"30,4",VlinderGR
64,2019-07-12T22:38:40Z,"4.361719116572627,52.01026255269722",2,Point,0,,1,charging,"30,4",VlinderGR
65,2019-07-12T22:38:41Z,"4.361714506525883,52.01025345833228",2,Point,0,,1,charging,"30,4",VlinderGR
66,2019-07-12T22:38:47Z,"4.361679470170626,52.01023434759305",2,Point,0,,1,charging,"30,4",VlinderGR
67,2019-07-12T22:38:49Z,"4.36165524647046,52.01022583996133",2,Point,1,,1,charging,"30,4",VlinderGR
68,2019-07-12T22:38:50Z,"4.361639069397339,52.010220307905236",2,Point,1,,1,charging,"30,4",VlinderGR
69,2019-07-12T22:38:51Z,"4.361607218165287,52.01021066871659",2,Point,1,,1,charging,"30,4",VlinderGR
70,2019-07-12T22:38:52Z,"4.361591795463451,52.010207776959994",2,Point,1,stationary,1,charging,"30,4",VlinderGR
71,2019-07-12T22:38:54Z,"4.361625239257106,52.010226091418424",2,Point,2,,1,charging,"50,4",VlinderGR
72,2019-07-12T22:38:55Z,"4.361672094095835,52.01024117884413",2,Point,2,,1,charging,"50,4",VlinderGR
73,2019-07-12T22:38:56Z,"4.361712662507185,52.01024650135265",2,Point,2,,1,charging,"50,4",VlinderGR
74,2019-07-12T22:38:57Z,"4.362084819008002,52.01011431873963",2,Point,2,,1,charging,"50,4",VlinderGR
75,2019-07-12T22:38:58Z,"4.362110216174612,52.01009407644347",2,Point,3,,1,charging,"50,4",VlinderGR
76,2019-07-12T22:38:59Z,"4.362292690206656,52.00986592103914",2,Point,5,,1,charging,"50,4",VlinderGR
77,2019-07-12T22:39:00Z,"4.362397715453396,52.00983155523614",2,Point,6,,1,charging,"50,4",VlinderGR
78,2019-07-12T22:39:01Z,"4.362413892526517,52.0098282862939",2,Point,5,,1,charging,"50,4",VlinderGR
79,2019-07-12T22:39:02Z,"4.362324960533867,52.009831094231465",2,Point,4,,1,charging,"100,4",VlinderGR
80,2019-07-12T22:39:03Z,"4.362367875878105,52.009712113115945",1,Point,4,,1,charging,"100,4",VlinderGR
81,2019-07-12T22:39:04Z,"4.362447671596298,52.00968361464516",1,Point,5,,1,charging,"100,4",VlinderGR
82,2019-07-12T22:39:05Z,"4.362188000236044,52.00984450527654",1,Point,5,,1,charging,"100,4",VlinderGR
83,2019-07-12T22:39:06Z,"4.362073335800657,52.00991298542545",1,Point,4,,1,charging,"100,4",VlinderGR
84,2019-07-12T22:39:07Z,"4.361986080188641,52.009927108932295",1,Point,3,,1,charging,"100,4",VlinderGR
85,2019-07-12T22:39:08Z,"4.361927406866441,52.009891904938975",1,Point,3,,1,charging,"100,4",VlinderGR
86,2019-07-12T22:39:09Z,"4.361905530099163,52.00992970732228",1,Point,3,,1,charging,"100,4",VlinderGR
87,2019-07-12T22:39:10Z,"4.361917273257666,52.00990322425261",1,Point,3,,1,charging,"200,10",VlinderGR
88,2019-07-12T22:39:12Z,"4.361915067201191,52.00991627139132",0,Point,2,,1,charging,"200,10",VlinderGR
89,2019-07-12T22:39:13Z,"4.361921004307273,52.009936050993865",0,Point,1,,1,charging,"200,10",VlinderGR
90,2019-07-12T22:39:14Z,"4.361934895327275,52.00994518189286",0,Point,1,stationary,1,charging,"200,10",VlinderGR
91,2019-07-12T22:39:16Z,"4.361938222461742,52.009960940142",0,Point,0,,1,charging,"200,10",VlinderGR
92,2019-07-12T22:39:18Z,"4.361939251495005,52.00997106638298",0,Point,0,,1,charging,"200,10",VlinderGR
93,2019-07-12T22:39:20Z,"4.361939949452855,52.009957986393765",0,Point,1,,1,charging,"200,10",VlinderGR
94,2019-07-12T22:39:21Z,"4.36193776759828,52.009948614932746",0,Point,1,,1,charging,"200,10",VlinderGR
95,2019-07-12T22:39:22Z,"4.361929815430598,52.0099388113875",0,Point,1,,1,charging,"200,10",VlinderGR
96,2019-07-12T22:39:24Z,"4.361917132001191,52.00993281135629",0,Point,0,,1,charging,"200,10",VlinderGR
97,2019-07-12T22:39:25Z,"4.36193127896027,52.00993531428786",0,Point,1,,1,charging,"200,10",VlinderGR
98,2019-07-12T22:39:26Z,"4.361958931400077,52.009940634422236",0,Point,1,,1,charging,"200,10",VlinderGR
99,2019-07-12T22:39:27Z,"4.361989181492815,52.00994437565283",0,Point,0,stationary,1,charging,"100,4",VlinderGR
100,2019-07-12T22:39:28Z,"4.362033018846402,52.00994898569957",0,Point,0,stationary,1,charging,"100,4",VlinderGR
101,2019-07-12T22:39:35Z,"4.36204366386343,52.00997727462278",0,Point,0,,1,charging,"100,4",VlinderGR
102,2019-07-12T22:39:36Z,"4.362032851208339,52.00999718164281",0,Point,0,,1,charging,"100,4",VlinderGR
103,2019-07-12T22:39:37Z,"4.36202069744874,52.01002081860975",0,Point,0,stationary,1,charging,"100,4",VlinderGR
104,2019-07-12T22:39:41Z,"4.361981470141897,52.0100616384782",0,Point,0,,1,charging,"100,4",VlinderGR
105,2019-07-12T22:39:56Z,"4.361930508170614,52.0101004885994",0,Point,0,,1,charging,"100,4",VlinderGR
106,2019-07-12T22:39:58Z,"4.361934280027041,52.01012018607185",0,Point,0,stationary,1,charging,"100,4",VlinderGR
107,2019-07-12T22:40:01Z,"4.361934280027041,52.01012018607185",1,Point,0,stationary,1,charging,"50,4",VlinderGR
108,2019-07-12T22:40:08Z,"4.361934280027041,52.01012018607185",1,Point,0,stationary,1,charging,"30,4",VlinderGR
109,2019-07-12T22:40:24Z,"4.361934280027041,52.01012018607185",3,Point,0,stationary,1,charging,"10,4",VlinderGR
110,2019-07-12T22:40:41Z,"4.361898740757594,52.01015958101676",1,Point,0,stationary,1,charging,"30,4",VlinderGR
111,2019-07-12T22:41:42Z,"4.3618473596911524,52.010192479986706",1,Point,0,stationary,1,charging,"30,4",VlinderGR
112,2019-07-12T22:44:50Z,"4.3618473596911524,52.010192479986706",2,Point,0,stationary,1,charging,"10,4",VlinderGR
113,2019-07-12T22:45:31Z,"4.36178717762638,52.0102188829817",1,Point,0,stationary,1,charging,"30,4",VlinderGR
114,2019-07-12T22:45:32Z,"4.36178717762638,52.0102188829817",2,Point,0,stationary,1,charging,"10,4",VlinderGR
115,2019-07-12T22:46:32Z,"4.361730096865782,52.01024687853829",1,Point,0,stationary,1,charging,"30,4",VlinderGR
116,2019-07-12T22:46:40Z,"4.361730096865782,52.01024687853829",1,Point,0,stationary,1,charging,"10,4",VlinderGR
117,2019-07-22T20:31:17Z,"4.361536170085133,52.01031352558125",-2,Point,-1,,0.5899999737739563,charging,"65,10",VlinderGR
118,2019-07-22T20:31:26Z,"4.361536170085133,52.01031352558125",-2,Point,-1,,0.5899999737739563,charging,"65,10",VlinderGR
119,2019-07-22T20:31:31Z,"4.361535976545586,52.010313550262985",-2,Point,-1,,0.5899999737739563,charging,"78,10",VlinderGR
120,2019-07-22T20:31:32Z,"4.361559142918073,52.01030022464109",-2,Point,-1,,0.5899999737739563,charging,"65,10",VlinderGR
121,2019-07-22T20:31:38Z,"4.361490308156775,52.010275322598666",-2,Point,-1,stationary,0.5899999737739563,charging,"65,10",VlinderGR
122,2019-07-22T20:31:44Z,"4.3615628778975095,52.010300648447135",0,Point,0,stationary,0.6000000238418579,charging,"50,4",VlinderGR
123,2019-07-22T20:31:46Z,"4.3615628778975095,52.010300648447135",1,Point,0,stationary,0.6000000238418579,charging,"30,4",VlinderGR
124,2019-07-22T20:35:35Z,"4.361538402740249,52.0103190467246",1,Point,0,,0.6299999952316284,unplugged,"30,4",VlinderGR
125,2019-07-22T20:35:37Z,"4.361571343619713,52.01030006171391",1,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
126,2019-07-22T20:35:38Z,"4.361603362489828,52.010275754194716",1,Point,1,,0.6299999952316284,charging,"30,4",VlinderGR
127,2019-07-22T20:35:39Z,"4.361618869010695,52.010255008984366",1,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
128,2019-07-22T20:35:40Z,"4.361631525684484,52.01026217551158",1,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
129,2019-07-22T20:35:42Z,"4.361645104367622,52.010244699243465",0,Point,1,,0.6299999952316284,charging,"30,4",VlinderGR
130,2019-07-22T20:35:43Z,"4.361664215106853,52.01022873171792",0,Point,2,stationary,0.6299999952316284,charging,"30,4",VlinderGR
131,2019-07-22T20:35:47Z,"4.361700257290491,52.01023200066016",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
132,2019-07-22T20:35:49Z,"4.361728755761274,52.01022454076634",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
133,2019-07-22T20:35:51Z,"4.361738059673795,52.01021884107218",0,Point,0,,0.6299999952316284,charging,"10,4",VlinderGR
134,2019-07-22T20:35:55Z,"4.3617543205659475,52.01021431484447",0,Point,0,,0.6299999952316284,charging,"10,4",VlinderGR
135,2019-07-22T20:35:59Z,"4.36174074188281,52.01020790268854",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
136,2019-07-22T20:36:01Z,"4.361728504304179,52.010215572129944",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
137,2019-07-22T20:36:03Z,"4.36172070913423,52.01022500177101",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
138,2019-07-22T20:36:04Z,"4.361707130451092,52.01022994709388",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
139,2019-07-22T20:36:06Z,"4.36168458313156,52.010243902962664",0,Point,0,,0.6299999952316284,charging,"30,4",VlinderGR
140,2019-07-22T20:36:07Z,"4.361654995013365,52.01026133732126",0,Point,1,,0.6299999952316284,charging,"30,4",VlinderGR
141,2019-07-22T20:36:08Z,"4.361670250077137,52.010262510787705",0,Point,1,,0.6299999952316284,charging,"30,4",VlinderGR
142,2019-07-22T20:36:15Z,"4.361670250077137,52.010262510787705",0,Point,0,,0.6299999952316284,charging,"10,4",VlinderGR
143,2019-07-22T20:43:08Z,"4.36162347905744,52.010297211866835",0,Point,0,stationary,0.6800000071525574,charging,"10,4",VlinderGR
144,2019-07-22T20:44:10Z,"4.361612917859444,52.01028694403545",0,Point,0,stationary,0.6800000071525574,charging,"10,4",VlinderGR
145,2019-07-22T20:44:12Z,"4.361599255357274,52.01029243418203",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
146,2019-07-22T20:44:17Z,"4.361595232043752,52.010279693689206",0,Point,0,stationary,0.6800000071525574,charging,"10,4",VlinderGR
147,2019-07-22T20:44:25Z,"4.361602524299511,52.01029486493395",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
148,2019-07-22T20:44:27Z,"4.3616070505272235,52.01030806643144",0,Point,1,stationary,0.6800000071525574,charging,"10,4",VlinderGR
149,2019-07-22T20:44:33Z,"4.36159757897664,52.01029838533328",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
150,2019-07-22T20:44:35Z,"4.361587939787992,52.010283255998054",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
151,2019-07-22T20:44:46Z,"4.361585928131231,52.01029419438169",0,Point,1,walking,0.6800000071525574,charging,"10,4",VlinderGR
152,2019-07-22T20:44:47Z,"4.361592298377642,52.01030341447518",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
153,2019-07-22T20:44:48Z,"4.361598417166957,52.01031213165448",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
154,2019-07-22T20:44:49Z,"4.361609229822048,52.01032608752326",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
155,2019-07-22T20:44:50Z,"4.3616197072010126,52.01034016912059",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
156,2019-07-22T20:44:51Z,"4.361627837647089,52.01035085604713",0,Point,0,walking,0.6800000071525574,charging,"10,4",VlinderGR
157,2019-07-22T20:44:52Z,"4.361637225378641,52.01035915413127",0,Point,0,stationary,0.6800000071525574,charging,"10,4",VlinderGR
158,2019-07-22T20:46:20Z,"4.3616447690914955,52.010375415023425",-1,Point,0,stationary,0.6899999976158142,charging,"10,3",VlinderGR
159,2019-07-22T20:46:25Z,"4.3616477027576055,52.010354083079854",-1,Point,0,,0.6899999976158142,charging,"10,4",VlinderGR
160,2019-07-22T20:56:15Z,"4.361606715251097,52.01032650661842",-1,Point,0,,0.7300000190734863,charging,"10,3",VlinderGR
161,2019-07-22T20:57:05Z,"4.361607721079477,52.010315107230106",-1,Point,0,,0.7400000095367432,charging,"10,4",VlinderGR
162,2019-07-22T21:00:05Z,"4.361558435488829,52.010349724490204",-1,Point,0,walking,0.75,charging,"10,4",VlinderGR
163,2019-07-22T21:01:15Z,"4.361563213173636,52.01033710972593",0,Point,0,walking,0.7599999904632568,charging,"10,3",VlinderGR
164,2019-07-22T21:01:17Z,"4.361547455195674,52.01033430178837",0,Point,0,walking,0.7599999904632568,charging,"10,4",VlinderGR
165,2019-07-22T21:01:23Z,"4.361545443538913,52.01031766371057",0,Point,0,stationary,0.7599999904632568,charging,"10,4",VlinderGR
166,2019-07-22T21:09:00Z,"4.361562710259446,52.01032051355765",0,Point,0,walking,0.7900000214576721,charging,"30,4",VlinderGR
167,2019-07-22T21:09:01Z,"4.361572517086157,52.0103283087276",0,Point,0,stationary,0.7900000214576721,charging,"10,4",VlinderGR
168,2019-07-22T21:09:13Z,"4.36158391647447,52.01030727015064",0,Point,0,walking,0.7900000214576721,charging,"10,4",VlinderGR
169,2019-07-22T21:09:14Z,"4.361597076062449,52.0102868183069",0,Point,1,walking,0.7900000214576721,charging,"10,4",VlinderGR
170,2019-07-22T21:09:15Z,"4.361616689715871,52.01027537700907",0,Point,1,walking,0.7900000214576721,charging,"10,4",VlinderGR
171,2019-07-22T21:09:16Z,"4.3616338726173725,52.01026531872527",0,Point,1,walking,0.7900000214576721,charging,"10,4",VlinderGR
172,2019-07-22T21:09:17Z,"4.361661951992997,52.01024599843846",0,Point,2,walking,0.7900000214576721,charging,"10,4",VlinderGR
173,2019-07-22T21:09:18Z,"4.361691121016034,52.01022529513762",0,Point,2,walking,0.7900000214576721,charging,"10,4",VlinderGR
174,2019-07-22T21:09:19Z,"4.361710231755265,52.010211423087874",0,Point,2,walking,0.7900000214576721,charging,"10,4",VlinderGR
175,2019-07-22T21:09:20Z,"4.3617251515429105,52.01019709003345",0,Point,1,walking,0.7900000214576721,charging,"10,4",VlinderGR
176,2019-07-22T21:09:21Z,"4.361742082987317,52.01018204451726",0,Point,1,walking,0.7900000214576721,charging,"10,4",VlinderGR
